id,speaker,start,end,duration,reference,hypothesis,reference_words,hypothesis_words,hits,substitutions,deletions,insertions,errors,wer,perfect,substitution_details,deletion_details,insertion_details,note,changed
776,00776 SP 2,40:52.2,40:56.1,3.84s,hai nữa là sau đó mình lại tiếp tục đồng hành với cái tổ chức cũ tại vì thường sau cái năm đăng quang,hai nữa là sau đó mình lại tiếp tục đồng hành với cái tổ chức của cổ tại vì thường sau cái năm đang qua,24,25,21,3,0,1,4,0.16666666666666666,False,"[{""reference"": ""cũ"", ""hypothesis"": ""cổ"", ""reference_position"": [15, 16], ""hypothesis_position"": [16, 17], ""type"": ""substitution""}, {""reference"": ""đăng quang"", ""hypothesis"": ""đang qua"", ""reference_position"": [22, 24], ""hypothesis_position"": [23, 25], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""của"", ""reference_position"": [15, 15], ""hypothesis_position"": [15, 16], ""type"": ""insertion""}]",,False
777,00777 SP 2,40:56.4,40:59.5,3.07s,hết cái năm mới nhiệm kỳ thì cô sẽ quay về với quốc gia của cô và,hết cái năm mới nhiệm kỳ thì cô sẽ quay về với quốc gia của cô và,17,17,17,0,0,0,0,0.0,True,[],[],[],,False
778,00778 SP 2,40:59.9,41:01.9,1.98s,tiếp tục đồng hành với các tổ chức đã đưa cô đi thi,tiếp tục đồng hành với các tổ chức đã đưa cô đi thi,13,13,13,0,0,0,0,0.0,True,[],[],[],,False
779,00779 SP 2,41:02.9,41:10.2,7.32s,và cái việc đồng hành đó cũng giúp cổ có thêm nhiều nguồn lực tiếp theo tức là không phải chỉ là trong giai đoạn đăng quang nhiệm kỳ rồi làm triển khai,và cái việc đồng hành đó cũng giúp cổ có thêm nhiều nguồn lực tiếp theo tức là không phải chỉ trong giai đoạn đang qua nhiệm kỳ rồi làm triển khai,33,32,30,2,1,0,3,0.09090909090909091,False,"[{""reference"": ""đăng quang"", ""hypothesis"": ""đang qua"", ""reference_position"": [25, 27], ""hypothesis_position"": [24, 26], ""type"": ""substitution""}]","[{""reference"": ""là"", ""hypothesis"": """", ""reference_position"": [21, 22], ""hypothesis_position"": [21, 21], ""type"": ""deletion""}]",[],asr sai,True
780,00780 SP 2,41:10.7,41:14.4,3.70s,chẳng hạn như anh anh nhớ một cái trường hợp đó là,chẳng hạn như anh nhớ một cái trường hợp đó là,12,11,11,0,1,0,1,0.08333333333333333,False,[],"[{""reference"": ""anh"", ""hypothesis"": """", ""reference_position"": [4, 5], ""hypothesis_position"": [4, 4], ""type"": ""deletion""}]",[],,False
781,00781 SP 2,41:15.3,41:18.8,3.46s,bạn hoa hậu ấn độ đang quay miss universe năm 2021,bạn hoa hậu ấn độ đang quay miss universe năm 2021,11,11,11,0,0,0,0,0.0,True,[],[],[],,False
782,00782 SP 2,41:19.3,41:24.8,5.50s,là hana hana cũng là một người mà tụi anh anh rất là quý bạn bạn cũng có một thời gian anh mời qua việt nam đó,là hana cũng là một người và tụi anh rất là quý bạn bạn cũng có một thời gian anh mời qua việt nam á,27,25,23,2,2,0,4,0.14814814814814814,False,"[{""reference"": ""mà"", ""hypothesis"": ""và"", ""reference_position"": [7, 8], ""hypothesis_position"": [6, 7], ""type"": ""substitution""}, {""reference"": ""đó"", ""hypothesis"": ""á"", ""reference_position"": [26, 27], ""hypothesis_position"": [24, 25], ""type"": ""substitution""}]","[{""reference"": ""hana"", ""hypothesis"": """", ""reference_position"": [2, 3], ""hypothesis_position"": [2, 2], ""type"": ""deletion""}, {""reference"": ""anh"", ""hypothesis"": """", ""reference_position"": [10, 11], ""hypothesis_position"": [9, 9], ""type"": ""deletion""}]",[],asr sai,True
783,00783 SP 2,41:25.3,41:26.9,1.68s,thì anh có biết hana có,thế anh có biết hình as đó không,6,8,3,3,0,2,5,0.8333333333333334,False,"[{""reference"": ""thì"", ""hypothesis"": ""thế"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}, {""reference"": ""hana có"", ""hypothesis"": ""đó không"", ""reference_position"": [4, 6], ""hypothesis_position"": [6, 8], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""hình as"", ""reference_position"": [4, 4], ""hypothesis_position"": [4, 6], ""type"": ""insertion""}]",asr sai,True
784,00784 SP 2,41:27.4,41:29.5,2.08s,ờ một cái dự án về,một cái dự án về,6,5,5,0,1,0,1,0.16666666666666666,False,[],"[{""reference"": ""ờ"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],asr sai,True
785,00785 SP 2,41:30.0,41:31.5,1.42s,về sức khỏe sinh sản của phụ nữ,về sức khỏe sinh sản của phụ nữ,8,8,8,0,0,0,0,0.0,True,[],[],[],,False
786,00786 SP 2,41:31.8,41:34.3,2.46s,tại vì đó là một trong những vấn đề cực kỳ cấp thiết của ấn độ,tại vì đó là một trong những vấn đề cực kỳ cấp thiết của ấn độ,16,16,16,0,0,0,0,0.0,True,[],[],[],,False
787,00787 SP 2,41:34.8,41:35.9,1.08s,đó về vệ sinh,về vệ sinh,4,3,3,0,1,0,1,0.25,False,[],"[{""reference"": ""đó"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],,False
788,00788 SP 2,41:36.2,41:37.3,1.04s,liên quan tới phụ nữ,liên quan tới phụ nữ,5,5,5,0,0,0,0,0.0,True,[],[],[],,False
789,00789 SP 2,41:37.8,41:42.7,4.88s,ờ bạn có cái dự án như vậy và tổ chức miss universe dưới thời img họ cũng,bạn có cái dự án như vậy và cái tổ chức miss universe giữa thời img họ cũng,18,18,16,1,1,1,3,0.16666666666666666,False,"[{""reference"": ""dưới"", ""hypothesis"": ""giữa"", ""reference_position"": [13, 14], ""hypothesis_position"": [13, 14], ""type"": ""substitution""}]","[{""reference"": ""ờ"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]","[{""reference"": """", ""hypothesis"": ""cái"", ""reference_position"": [9, 9], ""hypothesis_position"": [8, 9], ""type"": ""insertion""}]",chữ đầu asr khó bắt,True
790,00790 SP 2,41:43.0,41:46.0,2.94s,đồng hành cùng với cô trong việc thực hiện dự án đó ngay tại ấn độ,đồng hành cùng với cô trong việc thực hiện dự án đó ngay tại ấn độ,16,16,16,0,0,0,0,0.0,True,[],[],[],,False
791,00791 SP 2,41:46.5,41:50.0,3.51s,tại vì rõ ràng dự án đó mà dùng ở những nước,tại vì rõ ràng dự án đó mà dùng ở những nước,12,12,12,0,0,0,0,0.0,True,[],[],[],,False
792,00792 SP 2,41:50.7,41:53.7,3.04s,áp dụng vào những nước phát triển thì có thể không cần thiết cái tính cấp thiết đó không có,áp dụng vào những cái nước phát triển thì có thể không cần thiết kế tính cấp thế nào mà có,20,21,16,4,0,1,5,0.25,False,"[{""reference"": ""cái"", ""hypothesis"": ""kế"", ""reference_position"": [13, 14], ""hypothesis_position"": [14, 15], ""type"": ""substitution""}, {""reference"": ""thiết đó không"", ""hypothesis"": ""thế nào mà"", ""reference_position"": [16, 19], ""hypothesis_position"": [17, 20], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""cái"", ""reference_position"": [4, 4], ""hypothesis_position"": [4, 5], ""type"": ""insertion""}]",asr sai,True
793,00793 SP 2,41:54.3,41:59.4,5.10s,nhưng mà cổ là người sinh lớn lên ở ấn độ cũng muốn làm gì đó cho cái vùng đất của cổ và cái dự án rất cấp thiết,nhưng mà cổ là người sinh lớn lên ở ấn độ cũng muốn làm gì đó cho cái vùng đất của cổ và cái dưới rất là cấp thiết,29,29,26,3,0,0,3,0.10344827586206896,False,"[{""reference"": ""dự án rất"", ""hypothesis"": ""dưới rất là"", ""reference_position"": [24, 27], ""hypothesis_position"": [24, 27], ""type"": ""substitution""}]",[],[],,False
794,00794 SP 2,41:59.9,42:08.2,8.37s,thì tổ chức miss universe họ đồng hành cùng với cô để làm dự án đó và kể cả cho đến bây giờ theo anh được biết là cô vẫn tiếp tục dự án đó even là cô đang sống,thì tổ chức miss universe họ đồng hành cùng với cô để làm cái dự án đó và kể cả cho tới bây giờ theo anh được biết là cô vẫn tiếp tục cái dụ án nó even là cô đang sống,40,42,37,3,0,2,5,0.125,False,"[{""reference"": ""đến"", ""hypothesis"": ""tới"", ""reference_position"": [20, 21], ""hypothesis_position"": [21, 22], ""type"": ""substitution""}, {""reference"": ""dự"", ""hypothesis"": ""dụ"", ""reference_position"": [32, 33], ""hypothesis_position"": [34, 35], ""type"": ""substitution""}, {""reference"": ""đó"", ""hypothesis"": ""nó"", ""reference_position"": [34, 35], ""hypothesis_position"": [36, 37], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""cái"", ""reference_position"": [13, 13], ""hypothesis_position"": [13, 14], ""type"": ""insertion""}, {""reference"": """", ""hypothesis"": ""cái"", ""reference_position"": [32, 32], ""hypothesis_position"": [33, 34], ""type"": ""insertion""}]",qwen tinh chỉnh tự dịch sang tiếng việt,True
795,00795 SP 2,42:08.8,42:11.5,2.71s,tại mỹ nhưng cô vẫn đi đi về về để thực hiện dự án này của mình,tại mỹ cô vẫn đi về để thực hiện dự án này của mình,17,14,14,0,3,0,3,0.17647058823529413,False,[],"[{""reference"": ""nhưng"", ""hypothesis"": """", ""reference_position"": [2, 3], ""hypothesis_position"": [2, 2], ""type"": ""deletion""}, {""reference"": ""đi về"", ""hypothesis"": """", ""reference_position"": [6, 8], ""hypothesis_position"": [5, 5], ""type"": ""deletion""}]",[],,False
796,00796 SP 2,42:12.0,42:15.8,3.80s,thì anh tin những người như vậy là những người có sức ảnh hưởng lâu dài đến cộng đồng,thì anh tin những người như vậy là những người có sức ảnh hưởng lâu dài đến cộng đồng,19,19,19,0,0,0,0,0.0,True,[],[],[],,False
797,00797 SP 2,42:16.3,42:19.8,3.48s,đối với những hoa hậu hoàn vũ việt nam thật là cách tụi anh phát triển,đối với những hoàng vũ việt nam thật ra cách tụi anh phát triển,16,14,12,2,2,0,4,0.25,False,"[{""reference"": ""hoa"", ""hypothesis"": ""hoàng"", ""reference_position"": [3, 4], ""hypothesis_position"": [3, 4], ""type"": ""substitution""}, {""reference"": ""là"", ""hypothesis"": ""ra"", ""reference_position"": [10, 11], ""hypothesis_position"": [8, 9], ""type"": ""substitution""}]","[{""reference"": ""hậu hoàn"", ""hypothesis"": """", ""reference_position"": [4, 6], ""hypothesis_position"": [4, 4], ""type"": ""deletion""}]",[],,False
798,00798 SP 2,42:20.3,42:20.7,0.40s,ừ,ừ,1,1,1,0,0,0,0,0.0,True,[],[],[],,False
799,00799 SP 2,42:21.2,42:24.2,3.00s,cũng trên cái cam kết như vậy cam kết đó nó nó,khủng trên cái cam kết như vậy cam kết đó nó,12,11,10,1,1,0,2,0.16666666666666666,False,"[{""reference"": ""cũng"", ""hypothesis"": ""khủng"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]","[{""reference"": ""nó"", ""hypothesis"": """", ""reference_position"": [10, 11], ""hypothesis_position"": [10, 10], ""type"": ""deletion""}]",[],asr sai,True
800,00800 SP 2,42:24.6,42:26.6,1.98s,ít phải thành văn bản theo kiểu là,nó không phải thành văn bản theo kiểu là,8,9,7,1,0,1,2,0.25,False,"[{""reference"": ""ít"", ""hypothesis"": ""không"", ""reference_position"": [0, 1], ""hypothesis_position"": [1, 2], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""nó"", ""reference_position"": [0, 0], ""hypothesis_position"": [0, 1], ""type"": ""insertion""}]",,False
801,00801 SP 2,42:27.2,42:28.8,1.68s,chỉ là em ký thôi em hứa là anh phải làm nữa,chỉ là em ký rồi em hứa là anh phải làm nữa,12,12,11,1,0,0,1,0.08333333333333333,False,"[{""reference"": ""thôi"", ""hypothesis"": ""rồi"", ""reference_position"": [4, 5], ""hypothesis_position"": [4, 5], ""type"": ""substitution""}]",[],[],,False
802,00802 SP 2,42:29.5,42:33.2,3.68s,đó là rất nhiều những cái ràng buộc và sau đó người ta phải tìm thấy niềm vui nữa,đó là rất nhiều những cái ràng buộc và sau đó người ta phải tìm thấy niềm vui nữa,19,19,19,0,0,0,0,0.0,True,[],[],[],,False
803,00803 SP 2,42:33.6,42:36.4,2.76s,giống như nói hờ hay hoặc là vâng hoặc là,giống như nói hờ he hoặc là vư hoặc loại,10,10,7,3,0,0,3,0.3,False,"[{""reference"": ""hay"", ""hypothesis"": ""he"", ""reference_position"": [4, 5], ""hypothesis_position"": [4, 5], ""type"": ""substitution""}, {""reference"": ""vâng"", ""hypothesis"": ""vư"", ""reference_position"": [7, 8], ""hypothesis_position"": [7, 8], ""type"": ""substitution""}, {""reference"": ""là"", ""hypothesis"": ""loại"", ""reference_position"": [9, 10], ""hypothesis_position"": [9, 10], ""type"": ""substitution""}]",[],[],asr thiếu chữ cuối,True
804,00804 SP 2,42:36.9,42:41.0,4.06s,châu em sẽ các bạn vẫn tiếp tục đồng hành với những cái hoạt động cộng đồng những cái dự án của các bạn,châu em sẽ các bạn vẫn tiếp tục đồng hành với những hoạt động cộng đồng những dự án của các bạn,24,22,22,0,2,0,2,0.08333333333333333,False,[],"[{""reference"": ""cái"", ""hypothesis"": """", ""reference_position"": [12, 13], ""hypothesis_position"": [12, 12], ""type"": ""deletion""}, {""reference"": ""cái"", ""hypothesis"": """", ""reference_position"": [18, 19], ""hypothesis_position"": [17, 17], ""type"": ""deletion""}]",[],,False
805,00805 SP 2,42:41.7,42:44.3,2.60s,bằng cái niềm vui mà các bạn tìm thấy trong cái việc đó,bằng cái niềm vui mà các bạn tìm thấy trong quý vị đó,13,13,11,2,0,0,2,0.15384615384615385,False,"[{""reference"": ""cái việc"", ""hypothesis"": ""quý vị"", ""reference_position"": [10, 12], ""hypothesis_position"": [10, 12], ""type"": ""substitution""}]",[],[],asr thiếu chữ,True
806,00806 SP 2,42:44.8,42:45.1,0.34s,ừm,nên,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừm"", ""hypothesis"": ""nên"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai,True
807,00807 SP 1,42:45.8,42:47.5,1.72s,đó là nói về những bạn thí sinh đi,đó là nói về những bạn thí sinh đi,9,9,9,0,0,0,0,0.0,True,[],[],[],,False
808,00808 SP 1,42:47.9,42:49.6,1.68s,và nói về cái tầm của cuộc thi,và nói về cái tâm của quốc phí,8,8,5,3,0,0,3,0.375,False,"[{""reference"": ""tầm"", ""hypothesis"": ""tâm"", ""reference_position"": [4, 5], ""hypothesis_position"": [4, 5], ""type"": ""substitution""}, {""reference"": ""cuộc thi"", ""hypothesis"": ""quốc phí"", ""reference_position"": [6, 8], ""hypothesis_position"": [6, 8], ""type"": ""substitution""}]",[],[],,False
809,00809 SP 1,42:50.6,42:55.7,5.10s,nhưng mà để đến được cuộc thi thì mình có một cái ban bệ một cái lãnh đạo một cái là một cái ban lãnh đạo và một tổ chức,nhưng mà để đến được cuộc thi thì mình có một cái ban bệ một cái lãnh đạo một ban lãng đạo và một tổ chức,30,26,25,1,4,0,5,0.16666666666666666,False,"[{""reference"": ""lãnh"", ""hypothesis"": ""lãng"", ""reference_position"": [24, 25], ""hypothesis_position"": [20, 21], ""type"": ""substitution""}]","[{""reference"": ""cái là một cái"", ""hypothesis"": """", ""reference_position"": [19, 23], ""hypothesis_position"": [19, 19], ""type"": ""deletion""}]",[],,False
810,00810 SP 1,42:56.2,42:58.0,1.72s,có phải là blđ tập đoàn của anh,hoặc là bod tập đoàn của anh,8,7,5,2,1,0,3,0.375,False,"[{""reference"": ""có"", ""hypothesis"": ""hoặc"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}, {""reference"": ""blđ"", ""hypothesis"": ""bod"", ""reference_position"": [3, 4], ""hypothesis_position"": [2, 3], ""type"": ""substitution""}]","[{""reference"": ""phải"", ""hypothesis"": """", ""reference_position"": [1, 2], ""hypothesis_position"": [1, 1], ""type"": ""deletion""}]",[],asr sai,True
811,00811 SP 1,42:58.6,43:01.4,2.77s,thì vào cái thời điểm anh quyết định đập hết đi xây lại làm lại từ đầu đi,thì vào cái thời điểm anh quyết định đập hết dc lại làm lại từ đầu đi,18,17,16,1,1,0,2,0.1111111111111111,False,"[{""reference"": ""đi"", ""hypothesis"": ""dc"", ""reference_position"": [10, 11], ""hypothesis_position"": [10, 11], ""type"": ""substitution""}]","[{""reference"": ""xây"", ""hypothesis"": """", ""reference_position"": [11, 12], ""hypothesis_position"": [11, 11], ""type"": ""deletion""}]",[],,False
812,00812 SP 1,43:01.9,43:04.6,2.74s,mọi người có can không tại vì thật ra cái việc relearning một điều,mọi người có can không tại vì thật ra cái việc relearning một điều,14,14,14,0,0,0,0,0.0,True,[],[],[],qwen tinh chỉnh tự dịch sang tiếng việt,True
813,00813 SP 1,43:05.2,43:05.6,0.46s,nó,nó,1,1,1,0,0,0,0,0.0,True,[],[],[],,False
814,00814 SP 1,43:06.3,43:10.1,3.82s,với những người mà người ta muốn ở trong cái vùng an toàn của người ta cái comfort zone,với những người mà người ta muốn ở trong cái vùng an toàn của người ta cái comfort zone,19,19,19,0,0,0,0,0.0,True,[],[],[],qwen tinh chỉnh sai,True
815,00815 SP 1,43:10.5,43:11.4,0.96s,thì nghe nó rất mạo hiểm,thì nghe nó rất mạo hiểm,6,6,6,0,0,0,0,0.0,True,[],[],[],,False
816,00816 SP 1,43:12.0,43:15.7,3.67s,thì thời điểm đó có ai ngăn anh không đừng đừng đừng ở đâu cứ ở đấy thôi,thì ở thời điểm đó có ai ngăn anh là đừng đâu thì cứ ở đấy không,18,17,12,4,2,1,7,0.3888888888888889,False,"[{""reference"": ""không"", ""hypothesis"": ""là"", ""reference_position"": [8, 9], ""hypothesis_position"": [9, 10], ""type"": ""substitution""}, {""reference"": ""đừng đừng"", ""hypothesis"": ""đâu thì"", ""reference_position"": [10, 12], ""hypothesis_position"": [11, 13], ""type"": ""substitution""}, {""reference"": ""thôi"", ""hypothesis"": ""không"", ""reference_position"": [17, 18], ""hypothesis_position"": [16, 17], ""type"": ""substitution""}]","[{""reference"": ""ở đâu"", ""hypothesis"": """", ""reference_position"": [12, 14], ""hypothesis_position"": [13, 13], ""type"": ""deletion""}]","[{""reference"": """", ""hypothesis"": ""ở"", ""reference_position"": [1, 1], ""hypothesis_position"": [1, 2], ""type"": ""insertion""}]",,True
817,00817 SP 2,43:17.3,43:21.0,3.68s,anh nghĩ cái quá trình nào đầu tiên nó cũng cần một ban bệ nhé tức là để,anh nghĩ cái quá trình nào đầu tiên nó cũng cần một bang bệ nhá tức là để,18,18,16,2,0,0,2,0.1111111111111111,False,"[{""reference"": ""ban"", ""hypothesis"": ""bang"", ""reference_position"": [12, 13], ""hypothesis_position"": [12, 13], ""type"": ""substitution""}, {""reference"": ""nhé"", ""hypothesis"": ""nhá"", ""reference_position"": [14, 15], ""hypothesis_position"": [14, 15], ""type"": ""substitution""}]",[],[],,False
818,00818 SP 2,43:21.6,43:23.0,1.32s,để một cái quyết định đó,để một cái quyết định đó,6,6,6,0,0,0,0,0.0,True,[],[],[],,False
819,00819 SP 2,43:23.5,43:25.0,1.50s,nó được challenge đủ nó được,nó được challenge đủ nó được,6,6,6,0,0,0,0,0.0,True,[],[],[],,False
820,00820 SP 2,43:25.6,43:28.0,2.45s,thách thức đủ bởi rất nhiều những cái ý kiến khác nhau,thách thức đủ bởi rất là nhiều những ý kiến khác nhau,12,12,11,0,1,1,2,0.16666666666666666,False,[],"[{""reference"": ""cái"", ""hypothesis"": """", ""reference_position"": [7, 8], ""hypothesis_position"": [8, 8], ""type"": ""deletion""}]","[{""reference"": """", ""hypothesis"": ""là"", ""reference_position"": [5, 5], ""hypothesis_position"": [5, 6], ""type"": ""insertion""}]",,False
821,00821 SP 2,43:28.7,43:29.7,0.96s,anh không nói là,anh không nói là,4,4,4,0,0,0,0,0.0,True,[],[],[],,False
822,00822 SP 2,43:30.2,43:33.2,3.01s,không phải là câu chuyện mình phải làm mới thì có nghĩa lúc nào mình cũng mới là hay đâu,không phải là câu chuyện mình phải làm mới thì có nghĩa lúc nào mình cũng mới là hay đâu,20,20,20,0,0,0,0,0.0,True,[],[],[],,False
823,00823 SP 2,43:33.8,43:38.1,4.30s,cái mới của mình nó phải được chui rèn qua rất nhiều những ý kiến khác nhau ví dụ mình muốn đưa ra một điểm mới,cái mới của mình nó phải được chui rèn qua rất nhiều những cái ý kiến khác nhau ví dụ mình muốn đưa ra một điểm mới,26,27,26,0,0,1,1,0.038461538461538464,False,[],[],"[{""reference"": """", ""hypothesis"": ""cái"", ""reference_position"": [13, 13], ""hypothesis_position"": [13, 14], ""type"": ""insertion""}]",,False
824,00824 SP 2,43:38.6,43:39.7,1.06s,phải vô một cái hội đồng,phải vô một cái hội đồng,6,6,6,0,0,0,0,0.0,True,[],[],[],,False
825,00825 SP 2,43:40.1,43:43.5,3.44s,mình phải bảo vệ được ý kiến với hội đồng đó trong trong hội đồng nó có rất nhiều ý kiến,mình phải bảo vệ được ý kiến với hội đồng đó trong hội động nó có rất nhiều ý kiếm,21,20,18,2,1,0,3,0.14285714285714285,False,"[{""reference"": ""đồng"", ""hypothesis"": ""động"", ""reference_position"": [14, 15], ""hypothesis_position"": [13, 14], ""type"": ""substitution""}, {""reference"": ""kiến"", ""hypothesis"": ""kiếm"", ""reference_position"": [20, 21], ""hypothesis_position"": [19, 20], ""type"": ""substitution""}]","[{""reference"": ""trong"", ""hypothesis"": """", ""reference_position"": [12, 13], ""hypothesis_position"": [12, 12], ""type"": ""deletion""}]",[],,False
826,00826 SP 2,43:43.8,43:54.7,10.89s,có những người có thể là họ bảo thủ có những người họ đổi mới có người họ thiên về thực tiễn tạo ra lợi nhuận có người họ thiên về thông điệp tạo ra tính xã hội thì một cái ý kiến nó phải được,có những người có thể là họ bảo thủ có những người họ đổi mới có như người thì họ thiên về thực tiễn tạo ra lợi nhuận có người họ thiêng về thông điệp tạo ta tính xã hội thì một cái ý kiến đó phải được,46,48,43,3,0,2,5,0.10869565217391304,False,"[{""reference"": ""thiên"", ""hypothesis"": ""thiêng"", ""reference_position"": [29, 30], ""hypothesis_position"": [31, 32], ""type"": ""substitution""}, {""reference"": ""ra"", ""hypothesis"": ""ta"", ""reference_position"": [34, 35], ""hypothesis_position"": [36, 37], ""type"": ""substitution""}, {""reference"": ""nó"", ""hypothesis"": ""đó"", ""reference_position"": [43, 44], ""hypothesis_position"": [45, 46], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""như"", ""reference_position"": [16, 16], ""hypothesis_position"": [16, 17], ""type"": ""insertion""}, {""reference"": """", ""hypothesis"": ""thì"", ""reference_position"": [17, 17], ""hypothesis_position"": [18, 19], ""type"": ""insertion""}]",,False
827,00827 SP 2,43:55.2,43:55.8,0.68s,anh dùng từ là,anh dùng từ là,4,4,4,0,0,0,0,0.0,True,[],[],[],,False
828,00828 SP 2,43:56.6,44:00.8,4.26s,được rèn qua tất cả những góc nhìn khác nhau thì mới tạo ra được một cái ý kiến đó hoàn thiện,được rèn qua tất cả những cái góc nhìn khác nhau thì mới tạo ra được một cái ý kiến đó hoàn thiện,22,23,22,0,0,1,1,0.045454545454545456,False,[],[],"[{""reference"": """", ""hypothesis"": ""cái"", ""reference_position"": [6, 6], ""hypothesis_position"": [6, 7], ""type"": ""insertion""}]",,False
829,00829 SP 2,44:01.4,44:03.5,2.06s,ờ anh may mắn ở chỗ là,anh may mắn ở chỗ là,7,6,6,0,1,0,1,0.14285714285714285,False,[],"[{""reference"": ""ờ"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],asr không bắt được chữ đầu,True
830,00830 SP 2,44:04.0,44:04.3,0.34s,ờm,em,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ờm"", ""hypothesis"": ""em"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],"asr sai , qwen tinh chỉnh bị sai",True
831,00831 SP 2,44:05.3,44:05.8,0.58s,trong cái,trong cái,2,2,2,0,0,0,0,0.0,True,[],[],[],,False
832,00832 SP 2,44:06.3,44:08.9,2.58s,giống như em nói cái ban bệ cái hội đồng bod của anh thì luôn luôn,giống như em nói cái ban về hội đồng bod của anh thì luôn luôn,16,15,14,1,1,0,2,0.125,False,"[{""reference"": ""bệ"", ""hypothesis"": ""về"", ""reference_position"": [6, 7], ""hypothesis_position"": [6, 7], ""type"": ""substitution""}]","[{""reference"": ""cái"", ""hypothesis"": """", ""reference_position"": [7, 8], ""hypothesis_position"": [7, 7], ""type"": ""deletion""}]",[],asr sai,True
833,00833 SP 2,44:09.4,44:11.6,2.18s,có chung với quan điểm đó là mình sẽ tìm cách làm mới,có chung với cái quan điểm đó là mình sẽ tìm cách làm mới,13,14,13,0,0,1,1,0.07692307692307693,False,[],[],"[{""reference"": """", ""hypothesis"": ""cái"", ""reference_position"": [3, 3], ""hypothesis_position"": [3, 4], ""type"": ""insertion""}]",,False
834,00834 SP 2,44:12.1,44:13.4,1.26s,nhưng cái làm mới như thế nào,nhưng cái làm mới như thế nào,7,7,7,0,0,0,0,0.0,True,[],[],[],,False
835,00835 SP 2,44:13.8,44:16.1,2.32s,thì bản thân cái ý kiến mới nó phải sống sót được qua hội đồng đó đã,thì bản thân cái ý kiến mới nó phải sống sót được qua hội đồng đó nè,17,17,16,1,0,0,1,0.058823529411764705,False,"[{""reference"": ""đã"", ""hypothesis"": ""nè"", ""reference_position"": [16, 17], ""hypothesis_position"": [16, 17], ""type"": ""substitution""}]",[],[],,True
836,00836 SP 1,44:17.2,44:18.8,1.60s,là pitching qua hết một hội đồng đúng không,là pitching qua hết một hội đồng đúng không ạ,9,10,9,0,0,1,1,0.1111111111111111,False,[],[],"[{""reference"": """", ""hypothesis"": ""ạ"", ""reference_position"": [9, 9], ""hypothesis_position"": [9, 10], ""type"": ""insertion""}]",,False
837,00837 SP 2,44:18.4,44:18.9,0.52s,đúng rồi,đúng rồi,2,2,2,0,0,0,0,0.0,True,[],[],[],,False
838,00838 SP 2,44:19.6,44:26.8,7.16s,ờ nên là để mà align được một cái điểm thật ra cũng rất là vất vả nhưng anh nghĩ đó là cái vất vã cần thiết tại nhiều khi giống như mình,nên là để mà align được một cái điểm thật ra cũng rất là vất vả nhưng anh nghĩ đó là cái vất phải cần thiết tại nhiều khi giống như mình,33,32,31,1,1,0,2,0.06060606060606061,False,"[{""reference"": ""vã"", ""hypothesis"": ""phải"", ""reference_position"": [24, 25], ""hypothesis_position"": [23, 24], ""type"": ""substitution""}]","[{""reference"": ""ờ"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],,True
839,00839 SP 2,44:27.7,44:31.0,3.38s,mình sẽ gặp cái bẫy của fix mindset ở đây là gì mình thấy mình làm mới,mình sẽ gặp cái bẫy của fixed mindset ở đây là gì nè mình thấy mình làm mới,17,18,16,1,0,1,2,0.11764705882352941,False,"[{""reference"": ""fix"", ""hypothesis"": ""fixed"", ""reference_position"": [6, 7], ""hypothesis_position"": [6, 7], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""nè"", ""reference_position"": [12, 12], ""hypothesis_position"": [12, 13], ""type"": ""insertion""}]",,True
840,00840 SP 2,44:31.9,44:33.6,1.64s,bởi vì mình tin mình là một người luôn mới,bởi vì mình tin mình là một người luôn mới,10,10,10,0,0,0,0,0.0,True,[],[],[],,False
