id,reference,Whisper_wer,Whisper_perfect,PhoWhisper_wer,PhoWhisper_perfect,Qwen3_wer,Qwen3_perfect,Final_wer,Final_perfect,num_perfect_models,perfect_models,all_correct,all_wrong
529,thì cuộc thi là nó cũng có tiêu chí,0.1111111111111111,False,0.2222222222222222,False,0.0,True,0.0,True,2,"Qwen3, Final",False,False
530,và khi mình là cuộc thi thì mình phải chấp nhận,0.18181818181818182,False,0.09090909090909091,False,0.0,True,0.0,True,2,"Qwen3, Final",False,False
531,bị đánh giá,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
532,em thi ielts cũng vậy mà,0.16666666666666666,False,0.5,False,0.3333333333333333,False,1.0,False,0,,False,True
533,còn nếu bây giờ chẳng lẽ em lại phản đối cuộc thi ielts bởi vì,0.2,False,0.13333333333333333,False,0.4,False,0.06666666666666667,False,0,,False,True
534,sao bản thân tôi lại phải ngồi nghe những người bản xứ đánh giá về khả năng nói,1.0,False,0.05555555555555555,False,0.05555555555555555,False,0.05555555555555555,False,0,,False,True
535,khả năng của mình nói tiếng của họ,0.0,True,0.125,False,0.0,True,0.0,True,3,"Whisper, Qwen3, Final",False,False
536,nếu mình suy nghĩ như vậy,0.16666666666666666,False,0.0,True,0.16666666666666666,False,0.0,True,2,"PhoWhisper, Final",False,False
537,thì chỉ có hold mình back thôi thì chỉ có giữ mình lại thôi đúng không,0.125,False,0.4375,False,0.375,False,0.4375,False,0,,False,True
538,giống như bây giờ,1.0,False,0.0,True,0.75,False,1.25,False,1,PhoWhisper,False,False
539,phụ nữ đi thi sắc đẹp nam giới đi thi sắc đẹp,0.16666666666666666,False,0.16666666666666666,False,0.08333333333333333,False,0.25,False,0,,False,True
540,mình đi thi cuộc thi ca hát,0.0,True,0.14285714285714285,False,0.0,True,0.0,True,3,"Whisper, Qwen3, Final",False,False
541,xong người lại có người phản đối là,0.125,False,0.25,False,0.125,False,0.125,False,0,,False,True
542,tại sao giọng hát lẻ ra là thứ,0.125,False,0.125,False,0.0,True,0.0,True,2,"Qwen3, Final",False,False
543,làm niềm vui lại mang lên sân khấu cho người ta đánh giá xếp hạng nếu nghĩ như vậy để được cái gì,0.0,True,0.13043478260869565,False,0.0,True,0.0,True,3,"Whisper, Qwen3, Final",False,False
544,đúng không,0.0,True,1.0,False,1.0,False,1.0,False,1,Whisper,False,False
545,thì anh nghĩ là,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
546,luôn luôn sẽ có tồn tại những cái suy nghĩ đó,0.09090909090909091,False,0.09090909090909091,False,0.0,True,0.0,True,2,"Qwen3, Final",False,False
547,buộc lòng nó sẽ,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
548,ờ không tránh khỏi được nhưng cái thứ hai là bản thân những cuộc thi á,0.0625,False,0.0625,False,0.125,False,0.0625,False,0,,False,True
549,không vì như vậy mà họ không ngừng thay đổi bản thân mình chẳng hạn anh nói là đúng cái sự tồn tại của các phong trào các vận động xã hội về nữ quyền họ có và họ có những ý đúng,0.0,True,0.0,True,0.046511627906976744,False,0.0,True,3,"Whisper, PhoWhisper, Final",False,False
550,chỉ là có những người đẩy nó lên quá xa,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
551,nhưng anh tin là có những lý đúng và những lý đúng đó đã được những cuộc thi sắc đẹp hiện đại họ tiếp cận và họ,0.37037037037037035,False,0.18518518518518517,False,0.0,True,0.0,True,2,"Qwen3, Final",False,False
552,họ họ chắt lọc lại họ đưa vào trong nội dung cuộc thi của mình nếu họ coi đó là một cái phù hợp với vận động xã hội,0.06896551724137931,False,0.0,True,0.0,True,0.0,True,3,"PhoWhisper, Qwen3, Final",False,False
553,ví dụ cái câu chuyện về,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
554,ờ vẽ đẹp đa dạng hơn chẳng hạn giống như ngày xưa mình biết những cuộc thi sắc đẹp từ cái thời điểm nó ra đời là một ngàn khoảng năm một ngàn chín trăm,0.2857142857142857,False,0.2,False,0.14285714285714285,False,0.11428571428571428,False,0,,False,True
555,ừ,0.0,True,1.0,False,1.0,False,0.0,True,2,"Whisper, Final",False,False
556,hai mươi mấy hai mấy,0.6,False,0.8,False,1.0,False,1.2,False,0,,False,True
557,năm mươi,1.0,False,0.0,True,0.0,True,0.0,True,3,"PhoWhisper, Qwen3, Final",False,False
558,anh nhớ là,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
559,có hoa hậu pháp là hơn trăm năm rồi,0.0,True,0.0,True,0.2222222222222222,False,0.0,True,3,"Whisper, PhoWhisper, Final",False,False
560,ừ nhưng anh nói như miss những cái cuộc thi lâu đời nhất như miss world miss universe thì khoảng chín năm mươi chín chín trăm năm mốt gì đó không nhớ lắm khoảng bảy mươi bảy mấy năm tại anh nghĩ các cuộc thi đều kỷ niệm,0.375,False,0.3125,False,0.08333333333333333,False,0.020833333333333332,False,0,,False,True
561,đúng rồi đúng rồi,0.0,True,0.5,False,1.0,False,0.5,False,1,Whisper,False,False
562,bảy mươi bảy mấy năm á,0.5,False,0.16666666666666666,False,0.0,True,0.0,True,2,"Qwen3, Final",False,False
563,thì thời điểm đó là chắc mới xong thế chiến thứ hai,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
564,thế giới vẫn còn rất là phân cực,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
565,và những cái cuộc thi này thời điểm đó nó vẫn còn thiên về cho phụ nữ da trắng,0.10526315789473684,False,0.15789473684210525,False,0.0,True,0.0,True,2,"Qwen3, Final",False,False
566,sau đó mới đến,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
567,mới bắt đầu xuất hiện thêm nhiều phụ nữ châu á và phụ nữ da màu,0.0625,False,0.125,False,0.0625,False,0.0,True,1,Final,False,False
568,rồi mới có những người phụ nữ da màu đầu tiên đăng quang sau đó là người da trắng và châu á cũng đăng quang xong lại đến,0.39285714285714285,False,0.32142857142857145,False,0.2857142857142857,False,0.0,True,1,Final,False,False
569,gần đây thì mình sẽ thấy những cái câu chuyện về hình thể rồi,0.07142857142857142,False,0.07142857142857142,False,0.07142857142857142,False,0.07142857142857142,False,0,,False,True
570,ờm,1.0,False,0.0,True,1.0,False,1.0,False,1,PhoWhisper,False,False
571,lgbt hoặc là,1.0,False,1.3333333333333333,False,0.0,True,0.0,True,2,"Qwen3, Final",False,False
572,kể cả như mấy silver họ còn nới rộng cái tiêu chí về độ tuổi nữa để thể hiện cái tính inclusion tính,0.08695652173913043,False,0.2608695652173913,False,0.0,True,0.0,True,2,"Qwen3, Final",False,False
573,tính tính bao gồm tính đa dạng của họ hơn đó là một cái vận động mà họ lựa chọn dĩ nhiên,0.18181818181818182,False,0.13636363636363635,False,0.0,True,0.09090909090909091,False,1,Qwen3,False,False
574,mình cũng anh cũng khoan hãy nói vội là câu chuyện nó đúng hay sai nhưng ít nhất là những cái platform mà cấp tiến nhất và tồn tại được là những platforms họ không ngừng thay đổi bản thân mình,0.12195121951219512,False,0.1951219512195122,False,0.0,True,0.0,True,2,"Qwen3, Final",False,False
575,cái đó là cái mình cần phải nhìn thấy,0.0,True,0.2222222222222222,False,0.0,True,0.0,True,3,"Whisper, Qwen3, Final",False,False
576,vậy thì anh đã làm thế nào với những cái người,0.0,True,0.0,True,0.09090909090909091,False,0.0,True,3,"Whisper, PhoWhisper, Final",False,False
577,mà có cái ý kiến như em nói rằng là nó hơi trái chiều một chút với con đường anh chọn,0.0,True,0.047619047619047616,False,0.047619047619047616,False,0.0,True,2,"Whisper, Final",False,False
578,thì,0.0,True,1.0,False,1.0,False,0.0,True,2,"Whisper, Final",False,False
579,em nghĩ là mọi thứ trong cuộc sống này nó đều bắt đầu từ thứ nhỏ nhất,0.0,True,0.058823529411764705,False,0.0,True,0.0,True,3,"Whisper, Qwen3, Final",False,False
580,mình thay đổi được những người bên cạnh mình thì tương lai mình sẽ thay đổ được người bên ngoài,0.05,False,0.15,False,0.0,True,0.0,True,2,"Qwen3, Final",False,False
581,ừ,0.0,True,1.0,False,1.0,False,2.0,False,1,Whisper,False,False
582,làm như thế nào thì anh nghĩ cái đầu tiên là anh phải,0.07692307692307693,False,0.07692307692307693,False,0.0,True,0.0,True,2,"Qwen3, Final",False,False
583,acknowledge tức là anh phải,1.0,False,1.0,False,0.8,False,1.0,False,0,,False,True
584,nhìn thấy được cái sự tồn tại của luồng ý kiến đó,0.08333333333333333,False,0.0,True,0.0,True,0.0,True,3,"PhoWhisper, Qwen3, Final",False,False
585,mà anh phải cái thứ hai nữa là anh chấp nhận sự tồn tại của cái điều đó nữa nó tức là,0.09090909090909091,False,0.09090909090909091,False,0.09090909090909091,False,0.09090909090909091,False,0,,False,True
586,luôn luôn,1.0,False,1.0,False,1.0,False,1.0,False,0,,False,True
587,những cái,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
588,ở giữa dư luận thì sẽ có hai cái luồng ý kiến không bao giờ có câu chuyện là tất cả một chiều mà đôi khi tất cả 1 chiều nó lại còn nguy hiểm nữa,0.1388888888888889,False,0.08333333333333333,False,0.0,True,0.0,True,2,"Qwen3, Final",False,False
589,vì như thế thì cái dư luận trái chiều nó cũng thể hiện cái sự quan tâm,0.058823529411764705,False,0.11764705882352941,False,0.0,True,0.0,True,2,"Qwen3, Final",False,False
590,và nó cũng cho mình cái,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
591,chất liệu để mình tư duy mình phát triển mình lên còn nếu mà tất cả mọi người được ủng hộ mình,0.0,True,0.045454545454545456,False,0.0,True,0.0,True,3,"Whisper, Qwen3, Final",False,False
592,thì nhiều khi mình không còn cảm giác mình có động lực để phát triển nữa,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
593,thì khi mà có những dư luận trái chiều như vậy thì anh cũng thấy đó là một điều nên có nha,0.09090909090909091,False,0.045454545454545456,False,0.045454545454545456,False,0.0,True,1,Final,False,False
594,thứ ba nữa là sau đó anh mới bóc những dư luận trái chiều đó để xem thử xem là,0.15,False,0.2,False,0.2,False,0.05,False,0,,False,True
595,nguyên cớ,0.5,False,0.0,True,1.0,False,0.5,False,1,PhoWhisper,False,False
596,cái nguyên nhân nào tại sao nó dẫn đến những cái góc nhìn này,0.14285714285714285,False,0.14285714285714285,False,0.0,True,0.0,True,2,"Qwen3, Final",False,False
597,và cái thứ tư nữa thì anh sẽ đo lường để xem là,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
598,cái góc nhìn này nó có nguy có khả năng để nó phát triển lên không,0.1875,False,0.0,True,0.0,True,0.0,True,3,"PhoWhisper, Qwen3, Final",False,False
599,ví dụ như,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
600,khả năng tạo sự đồng thuận của góc nhìn đó,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
601,về tính đa dạng tính,0.2,False,0.2,False,0.0,True,0.0,True,2,"Qwen3, Final",False,False
602,ờm tính nhân rộng sau đó anh mới coi thử coi là à ok mình nên đón đầu cái làn sóng này như thế nào,0.04,False,0.0,True,0.08,False,0.04,False,1,PhoWhisper,False,False
603,mình có nên thay đổi trước khi mà,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
604,tất cả,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
605,tức là nếu như mình cảm thấy có một cái xu hướng như vậy mình có thể là người đi đầu được tại sao không,0.12,False,0.12,False,0.04,False,0.08,False,0,,False,True
606,đúng không,0.0,True,0.5,False,0.0,True,0.5,False,2,"Whisper, Qwen3",False,False
607,nên là,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
608,bản thân anh thấy,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
609,giống như hồi xưa mình học triết mình hay nói là,0.09090909090909091,False,0.09090909090909091,False,0.0,True,0.09090909090909091,False,1,Qwen3,False,False
610,mâu thuẫn là cái nguồn gốc của sự phát triển gì đó,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
611,thì trong cái quá trình mình đi làm doanh nghiệp cũng vậy thôi có những cái mình cảm giác họ đe dọa tới mình,0.0,True,0.125,False,0.0,True,0.0,True,3,"Whisper, Qwen3, Final",False,False
612,nhưng đôi khi nếu mình nhìn thấy cái đe dọa đó lường trước và mình đương đầu mà dẫn đầu được thì có thể mình sẽ thành một người tiên phong trong công cuộc chuyển đổi,0.05555555555555555,False,0.05555555555555555,False,0.027777777777777776,False,0.0,True,1,Final,False,False
613,cái giai đoạn sau của unlearning là relearning,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
614,là khi mà chúng ta gỡ bỏ những cái không phù hợp nữa,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
615,thì chúng ta sẽ tìm,0.0,True,0.2,False,0.2,False,0.8,False,1,Whisper,False,False
616,và chúng ta sẽ học những cái mới vô,0.0,True,0.1111111111111111,False,0.0,True,0.0,True,3,"Whisper, Qwen3, Final",False,False
617,cái mới học,1.0,False,0.3333333333333333,False,0.6666666666666666,False,1.3333333333333333,False,0,,False,True
618,ừ,0.0,True,1.0,False,1.0,False,0.0,True,2,"Whisper, Final",False,False
619,để mà nó có tạo thành cái hiệu quả lớn hơn,0.0,True,0.36363636363636365,False,0.2727272727272727,False,0.0,True,2,"Whisper, Final",False,False
620,thì,0.0,True,0.0,True,1.0,False,0.0,True,3,"Whisper, PhoWhisper, Final",False,False
621,em biết rằng là cái quá trình mà từ unlearning đến relearning với ví dụ mình có một ví dụ cụ thể đi là hoa hậu hoàn vũ microsmoke,0.06896551724137931,False,0.3793103448275862,False,0.06896551724137931,False,0.034482758620689655,False,0,,False,True
622,ừ,0.0,True,1.0,False,1.0,False,0.0,True,2,"Whisper, Final",False,False
623,là nó đã có những cái thay đổi như vậy rồi ví dụ như từ top hai thành top ba với em nó cũng là một cái relearning,0.07142857142857142,False,0.0,True,0.0,True,0.0,True,3,"PhoWhisper, Qwen3, Final",False,False
624,ừ,1.0,False,1.0,False,1.0,False,2.0,False,0,,False,True
625,nhưng một người ngoài như em sẽ không bao giờ biết được hết rằng là liệu thật sự phía bên trong nó còn những cái gì nữa,0.037037037037037035,False,0.0,True,0.0,True,0.0,True,3,"PhoWhisper, Qwen3, Final",False,False
626,huuuu,3.0,False,2.0,False,2.0,False,4.0,False,0,,False,True
627,thì hôm nay là muốn xin anh hoàng kể một xíu,0.09090909090909091,False,0.09090909090909091,False,0.2727272727272727,False,0.0,True,1,Final,False,False
628,ừm,0.0,True,1.0,False,1.0,False,0.0,True,2,"Whisper, Final",False,False
629,kể về gì đấy ra,0.4,False,0.6,False,0.2,False,0.2,False,0,,False,True
630,về một sự,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
631,một cái mới,0.0,True,0.0,True,0.3333333333333333,False,0.0,True,3,"Whisper, PhoWhisper, Final",False,False
632,để,1.0,False,0.0,True,1.0,False,1.0,False,1,PhoWhisper,False,False
633,có thể chưa phải là đạt được nhưng mà mình aim minh đặt cái mong muốn rằng nó sẽ đạt được hiệu quả tốt hơn,0.12,False,0.24,False,0.24,False,0.08,False,0,,False,True
634,yeah,1.0,False,1.0,False,0.0,True,2.0,False,1,Qwen3,False,False
635,ừm,0.0,True,1.0,False,1.0,False,0.0,True,2,"Whisper, Final",False,False
636,ví dụ như,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
637,anh nói câu chuyện là ừm,0.16666666666666666,False,0.0,True,0.16666666666666666,False,0.16666666666666666,False,1,PhoWhisper,False,False
638,trong cái cuộc thi đó tụi anh quảng bá rất nhiều về cái thông điệp,0.06666666666666667,False,0.0,True,0.06666666666666667,False,0.0,True,2,"PhoWhisper, Final",False,False
639,từ cuộc việt nam qua cuộc thế giới đó là thông điệp thiên về hành động á,0.0,True,0.23529411764705882,False,0.11764705882352941,False,0.0,True,2,"Whisper, Final",False,False
640,tại vì,0.0,True,0.0,True,1.0,False,0.0,True,3,"Whisper, PhoWhisper, Final",False,False
641,anh tin là trong cái cái cái slogan của cuộc thi là em park phương ti làm vẻ đẹp nâng tầm ảnh hưởng đi,0.3333333333333333,False,0.0,True,0.20833333333333334,False,0.08333333333333333,False,1,PhoWhisper,False,False
642,khi anh nghĩ về cái cái cái impact đó,0.7777777777777778,False,0.3333333333333333,False,0.0,True,0.2222222222222222,False,1,Qwen3,False,False
643,thì trong cái biện pháp nó có cái từ ác,0.3,False,0.0,True,0.3,False,0.0,True,2,"PhoWhisper, Final",False,False
644,để tạo impact này mình phải act,0.42857142857142855,False,0.5714285714285714,False,0.14285714285714285,False,0.14285714285714285,False,0,,False,True
645,để muốn tạo được ảnh hưởng thì mình phải hành động,0.09090909090909091,False,0.09090909090909091,False,0.0,True,0.8181818181818182,False,1,Qwen3,False,False
646,cho nên trong cuộc thi nếu em thấy anh đưa rất nhiều thông điệp khuyến khích người ta hành động hơn là nói,0.30434782608695654,False,0.13043478260869565,False,0.17391304347826086,False,0.0,True,1,Final,False,False
647,tại vì anh thấy nhiều cuộc thi sắc đẹp thì,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
648,giai đoạn một là phụ nữ đẹp giai đoạn thứ hai là phụ nữ đẹp mà nói tốt,0.2777777777777778,False,0.16666666666666666,False,0.05555555555555555,False,0.0,True,1,Final,False,False
649,thì anh tin là ở cái giai đoạn mới là cần những người phụ nữ,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
650,nói được làm được,0.25,False,0.25,False,0.25,False,0.25,False,0,,False,True
651,tại vì mình thấy rất nhiều good speaker rồi,0.0,True,0.3333333333333333,False,1.0,False,1.0,False,1,Whisper,False,False
652,những người phụ nữ diễn thuyết,0.0,True,0.16666666666666666,False,0.0,True,0.0,True,3,"Whisper, Qwen3, Final",False,False
653,truyền cảm hứng rồi,0.25,False,0.0,True,0.0,True,0.0,True,3,"PhoWhisper, Qwen3, Final",False,False
654,nhưng mà sau đó thì những điều họ hứa họ có thực sự làm,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
655,họ có định làm những điều họ nói hay không hay họ chỉ nói để đăng quang thôi,0.16666666666666666,False,0.05555555555555555,False,0.0,True,0.0,True,2,"Qwen3, Final",False,False
656,lại là câu chuyện khác,0.0,True,0.0,True,0.2,False,0.0,True,3,"Whisper, PhoWhisper, Final",False,False
657,thế nên là anh thấy để mà cái,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
658,những cuộc thi sắc đẹp nó vẫn giống như em nói là relevant để người ta tiếp nhận,0.0,True,0.2222222222222222,False,0.16666666666666666,False,0.1111111111111111,False,1,Whisper,False,False
659,một cách tích cực,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
660,nó tồn tại được trong đời sống chỉ có cách là những người đang quan từ đó thực sự được công nhận,0.13636363636363635,False,0.09090909090909091,False,0.0,True,0.045454545454545456,False,1,Qwen3,False,False
661,mà muốn họ được công nhận thì những lời họ hứa họ phải có ý định làm,0.058823529411764705,False,0.058823529411764705,False,0.0,True,0.0,True,2,"Qwen3, Final",False,False
662,cho nên trong cái cách làm của cuộc thi này,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
663,ờm anh anh gần như,0.4,False,0.0,True,0.2,False,0.2,False,1,PhoWhisper,False,False
664,là anh push anh bắt thí sinh của mình,0.0,True,0.1111111111111111,False,0.0,True,0.0,True,3,"Whisper, Qwen3, Final",False,False
665,phải,0.0,True,0.0,True,1.0,False,0.0,True,3,"Whisper, PhoWhisper, Final",False,False
666,cam kết bản thân với một cái kế hoạch hành động cụ thể,0.07692307692307693,False,0.07692307692307693,False,0.0,True,0.0,True,2,"Qwen3, Final",False,False
667,và chính dư luận sẽ là cái người,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
668,đánh giá mình nếu mà mình không làm nữa,0.1111111111111111,False,0.1111111111111111,False,0.0,True,0.0,True,2,"Qwen3, Final",False,False
669,và chính cái đó tạo nên một cái áp lực cho các bạn,0.0,True,0.07692307692307693,False,0.0,True,0.0,True,3,"Whisper, Qwen3, Final",False,False
670,tại vì bản thân nếu không có áp lực thì anh thấy có nhiều bạn đăng quang xong sẽ có xu hướng,0.09090909090909091,False,0.13636363636363635,False,0.045454545454545456,False,0.0,True,1,Final,False,False
671,là lười,0.5,False,0.5,False,0.5,False,0.5,False,0,,False,True
672,thành dùng từ là vậy tức là an toàn trong những cái gì mà mình có được tại vì rõ ràng là đăng quang một cuộc thi hoa hậu là đời sống của em thay đổi mà em đi ra đường được nhiều người biết được săn đón đến các sự kiện bao nhiêu ống kính mới quay chỉ vào,0.05,False,0.11666666666666667,False,0.05,False,0.0,True,1,Final,False,False
673,lên xe hơi về có mở cửa có trợ lý mở ra,0.08333333333333333,False,0.08333333333333333,False,0.0,True,0.0,True,2,"Qwen3, Final",False,False
674,rõ ràng là cũng sướng đấy,0.5,False,0.0,True,0.0,True,0.0,True,3,"PhoWhisper, Qwen3, Final",False,False
675,nhưng mà nếu mình sống trong cái sướng nhiều thì mình sẽ hư đó,0.2857142857142857,False,0.14285714285714285,False,0.21428571428571427,False,0.14285714285714285,False,0,,False,True
676,nên trong cái sướng đó mình đồng thời phải tạo ra một cái áp lực để rèn mọi người lại,0.05,False,0.15,False,0.05,False,0.0,True,1,Final,False,False
677,và cái áp lực này chính là áp lực của dư luận,0.08333333333333333,False,0.08333333333333333,False,0.3333333333333333,False,0.08333333333333333,False,0,,False,True
678,và anh muốn cái dư luận nếu có áp lực phải là một áp lực tích cực tức là ok,0.15,False,0.1,False,0.15,False,0.0,True,1,Final,False,False
679,làm những gì cô nói đi,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
680,hứa cái gì thì làm đi,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
681,nếu mà cô làm được những gì cô hứa thì tụi tôi sẽ yêu mến cô,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
682,khán giả rất sòng phẳng,0.4,False,0.4,False,0.4,False,0.4,False,0,,False,True
683,và anh muốn,0.6666666666666666,False,0.3333333333333333,False,0.3333333333333333,False,1.0,False,0,,False,True
684,đẩy cái đề bài này ra cho khán giả,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
685,được tự do,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
686,soi xét một cái danh hiệu trên cái khía cạnh đó,0.2727272727272727,False,0.09090909090909091,False,0.18181818181818182,False,0.18181818181818182,False,0,,False,True
687,thì như vậy là một cái động lực tích cực để phát triển cái danh hiệu hoa hậu,0.1111111111111111,False,0.0,True,0.0,True,0.0,True,3,"PhoWhisper, Qwen3, Final",False,False
688,ít nhất là với danh hiệu hoa hậu hoàn vũ anh muốn làm như vậy,0.4,False,0.2,False,0.4,False,0.4,False,0,,False,True
689,cho nên thường là,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
690,one of the biggest changes that,1.3333333333333333,False,1.3333333333333333,False,0.0,True,0.0,True,2,"Qwen3, Final",False,False
691,anh nói dần đến những cái thay đổi đó,0.4444444444444444,False,0.4444444444444444,False,0.1111111111111111,False,0.0,True,1,Final,False,False
692,tiếp theo của cuộc thi ví dụ như anh có rất là nhiều những cái,0.0,True,0.06666666666666667,False,0.0,True,0.0,True,3,"Whisper, Qwen3, Final",False,False
693,phần thi,0.5,False,0.0,True,0.0,True,0.0,True,3,"PhoWhisper, Qwen3, Final",False,False
694,hùng biện thiên về action plan tức là trình bày các hành động,0.23076923076923078,False,0.38461538461538464,False,0.23076923076923078,False,0.0,True,1,Final,False,False
695,hoặc là ví dụ như,0.0,True,0.0,True,1.0,False,0.0,True,3,"Whisper, PhoWhisper, Final",False,False
696,ờ cái phần thi cuối đó,0.3333333333333333,False,0.16666666666666666,False,0.16666666666666666,False,0.16666666666666666,False,0,,False,True
697,cái việc mà đi debate chỉ giữa hai người á,0.2,False,0.1,False,0.1,False,0.1,False,0,,False,True
698,nó thiên về câu chuyện là bạn định làm cái gì và tôi sẽ challenge cái,0.0,True,0.1875,False,0.0,True,0.0,True,3,"Whisper, Qwen3, Final",False,False
699,ý định cái dự định của bạn để xem nó có khả thi không,0.07142857142857142,False,0.07142857142857142,False,0.07142857142857142,False,0.0,True,1,Final,False,False
700,nó có thực tế itô có tạo được sức ảnh hưởng giống như bạn nói không bạn có phải là người thực tế sẽ làm được cái điều đó hay không,0.06451612903225806,False,0.12903225806451613,False,0.03225806451612903,False,0.03225806451612903,False,0,,False,True
701,nó hơi hơi giống như mình thấy,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
702,một cái phần tranh cử tổng thống gì đó,0.0,True,0.1111111111111111,False,0.0,True,0.0,True,3,"Whisper, Qwen3, Final",False,False
703,bởi vì em thấy là ví dụ để tranh cử những cái vị trí quan trọng đó,0.0,True,0.11764705882352941,False,0.0,True,0.0,True,3,"Whisper, Qwen3, Final",False,False
704,mình thường phải có một cái mình dùng từ là,0.0,True,0.1,False,0.1,False,0.1,False,1,Whisper,False,False
705,một cái cương lĩnh một những kế hoạch mà mình dự kiến sẽ làm ví dụ đối với y tế kinh tế chính trị xã hội mình định làm cái gì,0.03225806451612903,False,0.06451612903225806,False,0.0967741935483871,False,0.0,True,1,Final,False,False
706,thì một cái ứng viên họ thường phải đưa ra những cái đề bài đó,0.06666666666666667,False,0.06666666666666667,False,0.0,True,0.0,True,2,"Qwen3, Final",False,False
707,thì thật ra đối với một hoa hậu nói như vậy nghe có vẻ cao xa quá không phải là anh ấy làm giống như một phần tranh cử tổng thống nhưng về cơ bản,0.05714285714285714,False,0.02857142857142857,False,0.0,True,0.0,True,2,"Qwen3, Final",False,False
708,là danh hiệu đó cũng cần mình phải đi tranh cử mình cũng phải thật sự đang ứng cử cho cái danh hiệu đó,0.041666666666666664,False,0.08333333333333333,False,0.041666666666666664,False,0.0,True,1,Final,False,False
709,mình định làm cái gì thì mình phải nói và trong cái quá trình cái nhiệm kỳ của mình,0.10526315789473684,False,0.10526315789473684,False,0.0,True,0.0,True,2,"Qwen3, Final",False,False
710,khán giả cũng giống như công dân khi họ đánh giá,0.09090909090909091,False,0.0,True,0.09090909090909091,False,0.0,True,2,"PhoWhisper, Final",False,False
